Trade number,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %
272,多頭進場,2025-10-30 09:15,ENTRY|RD=-0.2428|VR=3.6581|S1=-0.1297|S3=-0.4183|E5=-0.2315|E15=0.3882|T5=-0.102|T15=0.7513|RV10=0.167|MSO=10|MTC=260|SID=2|SCT=1|HP=0,64.7,1,64.7,-0.1,-0.15,0,0.00,-0.2,-0.31,3.3,0.00
273,多頭出場,2025-11-11 13:00,EXIT_REVERSION|XRD=-0.0258|BH=1,63.15,1,63.15,0,0.00,0.05,0.08,-0.05,-0.08,3.3,0.00
273,多頭進場,2025-11-11 12:55,ENTRY|RD=-0.2234|VR=7.0357|S1=-0.049|S3=-0.2556|E5=-0.3157|E15=-0.3157|T5=-0.266|T15=-0.0587|RV10=0.1127|MSO=230|MTC=40|SID=5|SCT=1|HP=1,63.15,1,63.15,0,0.00,0.05,0.08,-0.05,-0.08,3.3,0.00
274,多頭出場,2025-11-12 10:25,EXIT_REVERSION|XRD=-0.0915|BH=2,63.1,1,63.1,0,0.00,0,0.00,-0.1,-0.16,3.3,0.00
274,多頭進場,2025-11-12 10:15,ENTRY|RD=-0.3336|VR=2.25|S1=-0.0596|S3=-0.1762|E5=0.1587|E15=0.3978|T5=0.2177|T15=0.5734|RV10=0.064|MSO=70|MTC=200|SID=4|SCT=1|HP=0,63.1,1,63.1,0,0.00,0,0.00,-0.1,-0.16,3.3,0.00
275,多頭出場,2025-11-12 12:45,EXIT_TIME|XRD=-0.3656|BH=2,63.25,1,63.25,0,0.00,0.05,0.08,-0.05,-0.08,3.3,0.00
275,多頭進場,2025-11-12 12:35,ENTRY|RD=-0.4661|VR=1.6911|S1=-0.1227|S3=-0.141|E5=-0.079|E15=0.0791|T5=0.0428|T15=0.2189|RV10=0.1028|MSO=210|MTC=60|SID=4|SCT=2|HP=0,63.25,1,63.25,0,0.00,0.05,0.08,-0.05,-0.08,3.3,0.00
276,多頭出場,2025-11-13 10:20,EXIT_REVERSION|XRD=0.1272|BH=1,62.85,1,62.75,0.1,0.16,0.1,0.16,0,0.00,3.4,0.00
276,多頭進場,2025-11-13 10:15,ENTRY|RD=-0.2108|VR=1.8387|S1=-0.2052|S3=-0.2623|E5=0|E15=-0.0796|T5=0.2053|T15=0.1828|RV10=0.0973|MSO=70|MTC=200|SID=4|SCT=1|HP=0,62.75,1,62.75,0.1,0.16,0.1,0.16,0,0.00,3.4,0.00
277,多頭出場,2025-11-21 09:35,EXIT_REVERSION|XRD=-0.0695|BH=1,60,1,60.05,-0.05,-0.08,0.05,0.08,-0.1,-0.17,3.35,0.00
277,多頭進場,2025-11-21 09:30,ENTRY|RD=-0.2265|VR=1.5751|S1=-0.0799|S3=-0.284|E5=0.1668|E15=0.1668|T5=0.2463|T15=0.4509|RV10=0.9825|MSO=25|MTC=245|SID=2|SCT=1|HP=0,60.05,1,60.05,-0.05,-0.08,0.05,0.08,-0.1,-0.17,3.35,0.00
278,多頭出場,2025-11-24 13:00,EXIT_REVERSION|XRD=-0.015|BH=2,59.6,1,59.65,-0.05,-0.08,0,0.00,-0.1,-0.17,3.3,0.00
278,多頭進場,2025-11-24 12:50,ENTRY|RD=-0.2085|VR=1.5333|S1=-0.2443|S3=-0.1995|E5=0|E15=0.084|T5=0.2464|T15=0.2853|RV10=0.0731|MSO=225|MTC=45|SID=5|SCT=1|HP=1,59.65,1,59.65,-0.05,-0.08,0,0.00,-0.1,-0.17,3.3,0.00
279,多頭出場,2025-11-26 09:30,EXIT_REVERSION|XRD=0.0234|BH=2,61.5,1,61.25,0.25,0.41,0.25,0.41,0,0.00,3.55,0.00
279,多頭進場,2025-11-26 09:20,ENTRY|RD=-0.2387|VR=1.6225|S1=-0.3528|S3=-0.2387|E5=0|E15=0.1635|T5=0.3526|T15=0.4022|RV10=0.3953|MSO=15|MTC=255|SID=2|SCT=1|HP=0,61.25,1,61.25,0.25,0.41,0.25,0.41,0,0.00,3.55,0.00
280,多頭出場,2025-12-01 09:25,EXIT_REVERSION|XRD=0.0593|BH=1,61.7,1,61.8,-0.1,-0.16,0,0.00,-0.1,-0.16,3.45,0.00
280,多頭進場,2025-12-01 09:20,ENTRY|RD=-0.2071|VR=2.0681|S1=-0.3216|S3=-0.2071|E5=-0.0809|E15=-0.3228|T5=0.2418|T15=-0.1157|RV10=0.1925|MSO=15|MTC=255|SID=2|SCT=1|HP=0,61.8,1,61.8,-0.1,-0.16,0,0.00,-0.1,-0.16,3.45,0.00
281,多頭出場,2025-12-12 12:55,EXIT_TIME|XRD=-0.1019|BH=2,63.3,1,63.4,-0.1,-0.16,0,0.00,-0.1,-0.16,3.35,0.00
281,多頭進場,2025-12-12 12:45,ENTRY|RD=-0.372|VR=3.2502|S1=-0.3483|S3=-0.1497|E5=0.0789|E15=0.0789|T5=0.4285|T15=0.2287|RV10=0.0611|MSO=220|MTC=50|SID=4|SCT=1|HP=0,63.4,1,63.4,-0.1,-0.16,0,0.00,-0.1,-0.16,3.35,0.00
282,多頭出場,2025-12-15 09:20,EXIT_REVERSION|XRD=-0.028|BH=1,62.7,1,62.65,0.05,0.08,0.05,0.08,-0.05,-0.08,3.4,0.00
282,多頭進場,2025-12-15 09:15,ENTRY|RD=-0.2157|VR=3.1031|S1=-0.0658|S3=0.1484|E5=0.24|E15=-1.2608|T5=0.3053|T15=-1.4401|RV10=0.4963|MSO=10|MTC=260|SID=2|SCT=1|HP=0,62.65,1,62.65,0.05,0.08,0.05,0.08,-0.05,-0.08,3.4,0.00
283,多頭出場,2025-12-17 12:50,EXIT_REVERSION|XRD=-0.0462|BH=1,62,1,62.05,-0.05,-0.08,0.05,0.08,-0.05,-0.08,3.35,0.00
283,多頭進場,2025-12-17 12:45,ENTRY|RD=-0.2068|VR=3.0098|S1=-0.0328|S3=-0.1801|E5=-0.0805|E15=-0.3213|T5=-0.0475|T15=-0.1409|RV10=0.0482|MSO=220|MTC=50|SID=4|SCT=1|HP=0,62.05,1,62.05,-0.05,-0.08,0.05,0.08,-0.05,-0.08,3.35,0.00
284,多頭出場,2025-12-22 09:20,EXIT_REVERSION|XRD=-0.0243|BH=2,63.25,1,63.25,0,0.00,0.05,0.08,-0.05,-0.08,3.35,0.00
284,多頭進場,2025-12-22 09:10,ENTRY|RD=-0.2693|VR=3.416|S1=-0.2693|S3=-0.5284|E5=-0.079|E15=1.281|T5=0.1903|T15=1.601|RV10=0.3611|MSO=5|MTC=265|SID=2|SCT=1|HP=0,63.25,1,63.25,0,0.00,0.05,0.08,-0.05,-0.08,3.35,0.00
285,多頭出場,2025-12-23 10:10,EXIT_TIME|XRD=-0.2012|BH=2,63.65,1,63.7,-0.05,-0.08,0.05,0.08,-0.1,-0.16,3.3,0.00
285,多頭進場,2025-12-23 10:00,ENTRY|RD=-0.2811|VR=4.741|S1=0.0088|S3=-0.0861|E5=0.236|E15=0.1572|T5=0.2266|T15=0.2429|RV10=0.096|MSO=55|MTC=215|SID=3|SCT=1|HP=1,63.7,1,63.7,-0.05,-0.08,0.05,0.08,-0.1,-0.16,3.3,0.00
286,多頭出場,2025-12-23 10:25,EXIT_TIME|XRD=-0.3028|BH=2,63.7,1,63.7,0,0.00,0.05,0.08,-0.05,-0.08,3.3,0.00
286,多頭進場,2025-12-23 10:15,ENTRY|RD=-0.3321|VR=1.6429|S1=-0.1309|S3=-0.0511|E5=0.0786|E15=-0.0785|T5=0.2091|T15=-0.0274|RV10=0.1022|MSO=70|MTC=200|SID=4|SCT=2|HP=0,63.7,1,63.7,0,0.00,0.05,0.08,-0.05,-0.08,3.3,0.00
287,多頭出場,2025-12-30 09:50,EXIT_REVERSION|XRD=-0.0787|BH=1,65.05,1,65.05,0,0.00,0.05,0.08,-0.05,-0.08,3.3,0.00
287,多頭進場,2025-12-30 09:45,ENTRY|RD=-0.2371|VR=2.196|S1=0.0749|S3=-0.1744|E5=0.3084|E15=0.3084|T5=0.2327|T15=0.4826|RV10=0.1889|MSO=40|MTC=230|SID=2|SCT=1|HP=0,65.05,1,65.05,0,0.00,0.05,0.08,-0.05,-0.08,3.3,0.00
288,多頭出場,2025-12-31 09:15,EXIT_REVERSION|XRD=-0.0916|BH=1,65.15,1,65.2,-0.05,-0.08,0,0.00,-0.05,-0.08,3.25,0.00
288,多頭進場,2025-12-31 09:10,ENTRY|RD=-0.3102|VR=1.6321|S1=-0.3102|S3=-0.252|E5=0.1536|E15=0|T5=0.4638|T15=0.2587|RV10=0.0826|MSO=5|MTC=265|SID=2|SCT=1|HP=0,65.2,1,65.2,-0.05,-0.08,0,0.00,-0.05,-0.08,3.25,0.00
289,多頭出場,2025-12-31 09:55,EXIT_TIME|XRD=-0.2299|BH=2,65.45,1,65.35,0.1,0.15,0.25,0.38,0,0.00,3.35,0.00
289,多頭進場,2025-12-31 09:45,ENTRY|RD=-0.5622|VR=2.2295|S1=-0.1274|S3=-0.2358|E5=0.0766|E15=0.1533|T5=0.2027|T15=0.3872|RV10=0.1191|MSO=40|MTC=230|SID=2|SCT=2|HP=0,65.35,1,65.35,0.1,0.15,0.25,0.38,0,0.00,3.35,0.00
290,多頭出場,2025-12-31 12:05,EXIT_TIME|XRD=-0.2224|BH=2,65.75,1,65.75,0,0.00,0,0.00,-0.05,-0.08,3.35,0.00
290,多頭進場,2025-12-31 11:55,ENTRY|RD=-0.2412|VR=1.7569|S1=-0.0197|S3=-0.0517|E5=0|E15=0|T5=0.0195|T15=0.0511|RV10=0.0718|MSO=170|MTC=100|SID=4|SCT=3|HP=0,65.75,1,65.75,0,0.00,0,0.00,-0.05,-0.08,3.35,0.00
291,多頭出場,2025-12-31 12:35,EXIT_TIME|XRD=-0.1334|BH=2,65.75,1,65.75,0,0.00,0.05,0.08,0,0.00,3.35,0.00
291,多頭進場,2025-12-31 12:25,ENTRY|RD=-0.3434|VR=1.8482|S1=-0.1319|S3=-0.1399|E5=0.0761|E15=0.0761|T5=0.2064|T15=0.2143|RV10=0.034|MSO=200|MTC=70|SID=4|SCT=4|HP=0,65.75,1,65.75,0,0.00,0.05,0.08,0,0.00,3.35,0.00
292,多頭出場,2026-01-05 09:20,EXIT_TIME|XRD=-0.1426|BH=2,68.75,1,68.8,-0.05,-0.07,0,0.00,-0.15,-0.22,3.3,0.00
292,多頭進場,2026-01-05 09:10,ENTRY|RD=-0.3532|VR=3.837|S1=-0.3532|S3=-0.6813|E5=0.2187|E15=2.7653|T5=0.5719|T15=3.0042|RV10=0.7372|MSO=5|MTC=265|SID=2|SCT=1|HP=0,68.8,1,68.8,-0.05,-0.07,0,0.00,-0.15,-0.22,3.3,0.00
293,多頭出場,2026-01-05 09:40,EXIT_REVERSION|XRD=-0.0515|BH=2,69,1,68.9,0.1,0.15,0.2,0.29,-0.05,-0.07,3.4,0.00
293,多頭進場,2026-01-05 09:30,ENTRY|RD=-0.2902|VR=1.6262|S1=-0.1955|S3=-0.1594|E5=0|E15=0.0727|T5=0.1946|T15=0.2313|RV10=0.7332|MSO=25|MTC=245|SID=2|SCT=2|HP=0,68.9,1,68.9,0.1,0.15,0.2,0.29,-0.05,-0.07,3.4,0.00
294,多頭出場,2026-01-05 10:00,EXIT_TIME|XRD=-0.2258|BH=2,69.35,1,69.55,-0.2,-0.29,0.05,0.07,-0.3,-0.43,3.2,0.00
294,多頭進場,2026-01-05 09:50,ENTRY|RD=-0.3601|VR=1.6572|S1=-0.1028|S3=-0.1701|E5=0.4332|E15=0.9434|T5=0.5337|T15=1.1106|RV10=0.7087|MSO=45|MTC=225|SID=3|SCT=3|HP=1,69.55,1,69.55,-0.2,-0.29,0.05,0.07,-0.3,-0.43,3.2,0.00
295,多頭出場,2026-01-05 11:20,EXIT_TIME|XRD=-0.1185|BH=2,69.95,1,70.05,-0.1,-0.14,0,0.00,-0.15,-0.21,3.1,0.00
295,多頭進場,2026-01-05 11:10,ENTRY|RD=-0.4362|VR=3.2659|S1=-0.2286|S3=-0.4956|E5=0.2147|E15=0.3584|T5=0.4383|T15=0.8463|RV10=0.0951|MSO=125|MTC=145|SID=4|SCT=4|HP=0,70.05,1,70.05,-0.1,-0.14,0,0.00,-0.15,-0.21,3.1,0.00
296,多頭出場,2026-01-14 12:20,EXIT_TIME|XRD=-0.2311|BH=2,70.85,1,70.8,0.05,0.07,0.05,0.07,0,0.00,3.15,0.00
296,多頭進場,2026-01-14 12:10,ENTRY|RD=-0.279|VR=1.5065|S1=-0.1028|S3=-0.0483|E5=-0.0706|E15=0|T5=0.0321|T15=0.0482|RV10=0.0895|MSO=185|MTC=85|SID=4|SCT=1|HP=0,70.8,1,70.8,0.05,0.07,0.05,0.07,0,0.00,3.15,0.00
297,多頭出場,2026-01-15 09:20,EXIT_TIME|XRD=-0.1714|BH=2,70.4,1,70.4,0,0.00,0.1,0.14,-0.05,-0.07,3.15,0.00
297,多頭進場,2026-01-15 09:10,ENTRY|RD=-0.2264|VR=2.4611|S1=-0.2264|S3=-0.3307|E5=-0.2126|E15=-0.4947|T5=0.0138|T15=-0.2754|RV10=0.1052|MSO=5|MTC=265|SID=2|SCT=1|HP=0,70.4,1,70.4,0,0.00,0.1,0.14,-0.05,-0.07,3.15,0.00
298,多頭出場,2026-01-15 10:40,EXIT_TIME|XRD=-0.27|BH=2,70.3,1,70.25,0.05,0.07,0.05,0.07,-0.05,-0.07,3.2,0.00
298,多頭進場,2026-01-15 10:30,ENTRY|RD=-0.2711|VR=1.568|S1=0.0331|S3=-0.308|E5=0|E15=-0.1421|T5=-0.0331|T15=0.1668|RV10=0.0655|MSO=85|MTC=185|SID=4|SCT=2|HP=0,70.25,1,70.25,0.05,0.07,0.05,0.07,-0.05,-0.07,3.2,0.00
299,多頭出場,2026-01-16 09:15,EXIT_REVERSION|XRD=-0.0855|BH=1,71.4,1,71.35,0.05,0.07,0.1,0.14,-0.05,-0.07,3.25,0.00
299,多頭進場,2026-01-16 09:10,ENTRY|RD=-0.2725|VR=2.7135|S1=-0.2725|S3=-0.1843|E5=-0.3494|E15=1.0631|T5=-0.0769|T15=1.3821|RV10=0.4016|MSO=5|MTC=265|SID=2|SCT=1|HP=0,71.35,1,71.35,0.05,0.07,0.1,0.14,-0.05,-0.07,3.25,0.00
300,多頭出場,2026-01-16 12:35,EXIT_TIME|XRD=-0.1493|BH=2,72,1,72,0,0.00,0.05,0.07,-0.05,-0.07,3.25,0.00
300,多頭進場,2026-01-16 12:25,ENTRY|RD=-0.2997|VR=2.5748|S1=-0.134|S3=-0.1208|E5=0.0694|E15=0.2784|T5=0.2022|T15=0.398|RV10=0.071|MSO=200|MTC=70|SID=4|SCT=2|HP=0,72,1,72,0,0.00,0.05,0.07,-0.05,-0.07,3.25,0.00
301,多頭出場,2026-01-16 13:10,EXIT_TIME|XRD=-0.2482|BH=2,72.1,1,72,0.1,0.14,0.1,0.14,0,0.00,3.35,0.00
301,多頭進場,2026-01-16 13:00,ENTRY|RD=-0.2492|VR=1.5249|S1=-0.2085|S3=0.0466|E5=0|E15=0|T5=0.2069|T15=-0.0461|RV10=0.0637|MSO=235|MTC=35|SID=5|SCT=3|HP=1,72,1,72,0.1,0.14,0.1,0.14,0,0.00,3.35,0.00
302,多頭出場,2026-01-19 12:40,EXIT_REVERSION|XRD=-0.0496|BH=1,72.6,1,72.5,0.1,0.14,0.15,0.21,-0.05,-0.07,3.45,0.00
302,多頭進場,2026-01-19 12:35,ENTRY|RD=-0.2693|VR=1.7058|S1=-0.149|S3=-0.2437|E5=0.2073|E15=0.4851|T5=0.3544|T15=0.7268|RV10=0.0807|MSO=210|MTC=60|SID=4|SCT=1|HP=0,72.5,1,72.5,0.1,0.14,0.15,0.21,-0.05,-0.07,3.45,0.00
303,多頭出場,2026-01-21 09:20,EXIT_REVERSION|XRD=-0.0663|BH=1,72.2,1,72,0.2,0.28,0.2,0.28,0,0.00,3.65,0.00
303,多頭進場,2026-01-21 09:15,ENTRY|RD=-0.2842|VR=2.8036|S1=-0.0964|S3=-0.3296|E5=0|E15=-0.8264|T5=0.0963|T15=-0.5756|RV10=0.2536|MSO=10|MTC=260|SID=2|SCT=1|HP=0,72,1,72,0.2,0.28,0.2,0.28,0,0.00,3.65,0.00
304,多頭出場,2026-01-21 10:45,EXIT_TIME|XRD=-0.1696|BH=2,72.05,1,72,0.05,0.07,0.05,0.07,-0.1,-0.14,3.7,0.00
304,多頭進場,2026-01-21 10:35,ENTRY|RD=-0.2285|VR=2.411|S1=-0.0417|S3=0.0081|E5=-0.0694|E15=-0.346|T5=-0.0276|T15=-0.3533|RV10=0.1046|MSO=90|MTC=180|SID=4|SCT=2|HP=0,72,1,72,0.05,0.07,0.05,0.07,-0.1,-0.14,3.7,0.00
305,多頭出場,2026-01-27 09:55,EXIT_REVERSION|XRD=-0.0821|BH=2,72.7,1,72.55,0.15,0.21,0.15,0.21,0,0.00,3.85,0.00
305,多頭進場,2026-01-27 09:45,ENTRY|RD=-0.272|VR=3.3064|S1=-0.1004|S3=-0.1787|E5=0.138|E15=0.2072|T5=0.238|T15=0.3857|RV10=0.0769|MSO=40|MTC=230|SID=2|SCT=1|HP=0,72.55,1,72.55,0.15,0.21,0.15,0.21,0,0.00,3.85,0.00
306,多頭出場,2026-01-27 11:40,EXIT_REVERSION|XRD=-0.028|BH=1,73.1,1,73.05,0.05,0.07,0.1,0.14,0,0.00,3.9,0.00
306,多頭進場,2026-01-27 11:35,ENTRY|RD=-0.2807|VR=1.7374|S1=-0.1694|S3=-0.2203|E5=0|E15=0.137|T5=0.1678|T15=0.3554|RV10=0.0612|MSO=150|MTC=120|SID=4|SCT=2|HP=0,73.05,1,73.05,0.05,0.07,0.1,0.14,0,0.00,3.9,0.00
307,多頭出場,2026-02-02 09:25,EXIT_TIME|XRD=-0.2158|BH=2,71.4,1,71.25,0.15,0.21,0.15,0.21,-0.05,-0.07,4.05,0.00
307,多頭進場,2026-02-02 09:15,ENTRY|RD=-0.2488|VR=3.4224|S1=-0.0517|S3=-0.323|E5=-0.1401|E15=-1.8582|T5=-0.0881|T15=-1.6049|RV10=0.4641|MSO=10|MTC=260|SID=2|SCT=1|HP=0,71.25,1,71.25,0.15,0.21,0.15,0.21,-0.05,-0.07,4.05,0.00
308,多頭出場,2026-02-02 09:40,EXIT_REVERSION|XRD=0.015|BH=1,71.4,1,71.3,0.1,0.14,0.1,0.14,-0.05,-0.07,4.15,0.00
308,多頭進場,2026-02-02 09:35,ENTRY|RD=-0.2923|VR=1.8994|S1=-0.0351|S3=-0.0343|E5=-0.1401|E15=0|T5=-0.1047|T15=0.0343|RV10=0.4636|MSO=30|MTC=240|SID=2|SCT=2|HP=0,71.3,1,71.3,0.1,0.14,0.1,0.14,-0.05,-0.07,4.15,0.00
309,多頭出場,2026-02-02 09:55,EXIT_REVERSION|XRD=-0.0458|BH=1,71.05,1,71.05,0,0.00,0.1,0.14,-0.05,-0.07,4.15,0.00
309,多頭進場,2026-02-02 09:50,ENTRY|RD=-0.2628|VR=2.3504|S1=-0.2134|S3=0.0294|E5=-0.2807|E15=-0.3506|T5=-0.0665|T15=-0.379|RV10=0.473|MSO=45|MTC=225|SID=3|SCT=3|HP=1,71.05,1,71.05,0,0.00,0.1,0.14,-0.05,-0.07,4.15,0.00
310,多頭出場,2026-02-06 09:20,EXIT_REVERSION|XRD=0.0904|BH=2,70.9,1,70.95,-0.05,-0.07,0.15,0.21,-0.1,-0.14,4.1,0.00
310,多頭進場,2026-02-06 09:10,ENTRY|RD=-0.2003|VR=6.0901|S1=-0.2003|S3=-0.1583|E5=-0.2813|E15=-1.5278|T5=-0.081|T15=-1.4526|RV10=0.3518|MSO=5|MTC=265|SID=2|SCT=1|HP=0,70.95,1,70.95,-0.05,-0.07,0.15,0.21,-0.1,-0.14,4.1,0.00
311,多頭出場,2026-02-06 13:05,EXIT_TIME|XRD=-0.1845|BH=2,71.85,1,71.85,0,0.00,0.05,0.07,-0.1,-0.14,4.1,0.00
311,多頭進場,2026-02-06 12:55,ENTRY|RD=-0.308|VR=1.5637|S1=-0.2161|S3=-0.0846|E5=-0.0695|E15=-0.139|T5=0.144|T15=-0.0553|RV10=0.0637|MSO=230|MTC=40|SID=5|SCT=2|HP=1,71.85,1,71.85,0,0.00,0.05,0.07,-0.1,-0.14,4.1,0.00
312,多頭出場,2026-02-09 09:20,EXIT_REVERSION|XRD=0.0034|BH=1,73.85,1,73.8,0.05,0.07,0.05,0.07,0,0.00,4.15,0.00
312,多頭進場,2026-02-09 09:15,ENTRY|RD=-0.3931|VR=2.492|S1=-0.2823|S3=-0.2808|E5=-0.1353|E15=2.5712|T5=0.1468|T15=3.0435|RV10=0.8184|MSO=10|MTC=260|SID=2|SCT=1|HP=0,73.8,1,73.8,0.05,0.07,0.05,0.07,0,0.00,4.15,0.00
313,多頭出場,2026-02-09 09:35,EXIT_TIME|XRD=-0.1033|BH=2,73.9,1,73.95,-0.05,-0.07,0,0.00,-0.15,-0.20,4.1,0.00
313,多頭進場,2026-02-09 09:25,ENTRY|RD=-0.2465|VR=2.2807|S1=-0.2499|S3=-0.1357|E5=0.1355|E15=0|T5=0.3858|T15=0.1356|RV10=0.8123|MSO=20|MTC=250|SID=2|SCT=2|HP=0,73.95,1,73.95,-0.05,-0.07,0,0.00,-0.15,-0.20,4.1,0.00
314,多頭出場,2026-02-09 10:15,EXIT_REVERSION|XRD=-0.0747|BH=2,74.1,1,74.1,0,0.00,0,0.00,-0.05,-0.07,4.1,0.00
314,多頭進場,2026-02-09 10:05,ENTRY|RD=-0.2596|VR=3.7263|S1=-0.0867|S3=-0.2036|E5=0.1352|E15=0.203|T5=0.2215|T15=0.4063|RV10=0.0757|MSO=60|MTC=210|SID=4|SCT=3|HP=0,74.1,1,74.1,0,0.00,0,0.00,-0.05,-0.07,4.1,0.00
315,多頭出場,2026-02-11 09:40,EXIT_REVERSION|XRD=-0.001|BH=1,76.5,1,76.45,0.05,0.07,0.05,0.07,-0.05,-0.07,4.15,0.00
315,多頭進場,2026-02-11 09:35,ENTRY|RD=-0.2098|VR=1.9187|S1=-0.1198|S3=-0.1987|E5=0.0654|E15=0.1966|T5=0.1849|T15=0.3951|RV10=0.2917|MSO=30|MTC=240|SID=2|SCT=1|HP=0,76.45,1,76.45,0.05,0.07,0.05,0.07,-0.05,-0.07,4.15,0.00
316,多頭出場,2026-02-24 09:50,EXIT_REVERSION|XRD=-0.0274|BH=1,78.5,1,78.5,0,0.00,0,0.00,-0.05,-0.06,4.15,0.00
316,多頭進場,2026-02-24 09:45,ENTRY|RD=-0.2176|VR=1.5911|S1=-0.2094|S3=-0.0265|E5=0.3836|E15=0.5122|T5=0.5925|T15=0.5376|RV10=0.3184|MSO=40|MTC=230|SID=2|SCT=1|HP=0,78.5,1,78.5,0,0.00,0,0.00,-0.05,-0.06,4.15,0.00
317,多頭出場,2026-03-02 09:45,EXIT_TIME|XRD=-0.2812|BH=2,80.45,1,80.7,-0.25,-0.31,0.1,0.12,-0.25,-0.31,3.9,0.00
317,多頭進場,2026-03-02 09:35,ENTRY|RD=-0.2379|VR=1.5437|S1=-0.2237|S3=-0.2233|E5=0.3729|E15=0.4353|T5=0.5947|T15=0.6568|RV10=0.6379|MSO=30|MTC=240|SID=2|SCT=1|HP=0,80.7,1,80.7,-0.25,-0.31,0.1,0.12,-0.25,-0.31,3.9,0.00
318,多頭出場,2026-03-06 09:40,EXIT_TIME|XRD=-0.268|BH=2,76.55,1,76.45,0.1,0.13,0.25,0.33,-0.05,-0.07,4,0.00
318,多頭進場,2026-03-06 09:30,ENTRY|RD=-0.3633|VR=2.125|S1=0.0034|S3=0.0458|E5=-0.1958|E15=-0.1958|T5=-0.1984|T15=-0.2406|RV10=0.2863|MSO=25|MTC=245|SID=2|SCT=1|HP=0,76.45,1,76.45,0.1,0.13,0.25,0.33,-0.05,-0.07,4,0.00
319,多頭出場,2026-03-06 10:05,EXIT_TIME|XRD=-0.2872|BH=2,76.75,1,76.8,-0.05,-0.07,0.15,0.20,-0.2,-0.26,3.95,0.00
319,多頭進場,2026-03-06 09:55,ENTRY|RD=-0.3224|VR=1.8431|S1=-0.0807|S3=-0.0544|E5=0.2611|E15=0.2611|T5=0.3409|T15=0.3146|RV10=0.1466|MSO=50|MTC=220|SID=3|SCT=2|HP=1,76.8,1,76.8,-0.05,-0.07,0.15,0.20,-0.2,-0.26,3.95,0.00
320,多頭出場,2026-03-09 09:20,EXIT_TIME|XRD=-0.2959|BH=2,73.3,1,72.8,0.5,0.69,0.55,0.76,-0.1,-0.14,4.45,0.00
320,多頭進場,2026-03-09 09:10,ENTRY|RD=-0.4084|VR=5.957|S1=-0.4084|S3=-0.4464|E5=0.0687|E15=-5.27|T5=0.4771|T15=-5.0362|RV10=1.6035|MSO=5|MTC=265|SID=2|SCT=1|HP=0,72.8,1,72.8,0.5,0.69,0.55,0.76,-0.1,-0.14,4.45,0.00
321,多頭出場,2026-03-09 09:35,EXIT_REVERSION|XRD=-0.0723|BH=2,72.85,1,73.05,-0.2,-0.27,0,0.00,-0.45,-0.62,4.25,0.00
321,多頭進場,2026-03-09 09:25,ENTRY|RD=-0.3241|VR=2.6184|S1=-0.0282|S3=0.0843|E5=-0.3411|E15=0.3434|T5=-0.3122|T15=0.2581|RV10=1.6276|MSO=20|MTC=250|SID=2|SCT=2|HP=0,73.05,1,73.05,-0.2,-0.27,0,0.00,-0.45,-0.62,4.25,0.00
322,多頭出場,2026-03-09 13:00,EXIT_TIME|XRD=-0.3423|BH=2,73.1,1,73,0.1,0.14,0.1,0.14,-0.1,-0.14,4.35,0.00
322,多頭進場,2026-03-09 12:50,ENTRY|RD=-0.3619|VR=1.5266|S1=-0.2926|S3=-0.0389|E5=-0.0684|E15=-0.2051|T5=0.2228|T15=-0.1659|RV10=0.089|MSO=225|MTC=45|SID=5|SCT=3|HP=1,73,1,73,0.1,0.14,0.1,0.14,-0.1,-0.14,4.35,0.00
323,多頭出場,2026-03-11 09:25,EXIT_REVERSION|XRD=0.0407|BH=1,76.9,1,76.85,0.05,0.07,0.05,0.07,-0.15,-0.20,4.4,0.00
323,多頭進場,2026-03-11 09:20,ENTRY|RD=-0.2413|VR=2.5268|S1=-0.4039|S3=-0.2413|E5=0.1956|E15=0.853|T5=0.5978|T15=1.0944|RV10=0.4182|MSO=15|MTC=255|SID=2|SCT=1|HP=0,76.85,1,76.85,0.05,0.07,0.05,0.07,-0.15,-0.20,4.4,0.00
324,多頭出場,2026-03-12 09:25,EXIT_TIME|XRD=-0.2546|BH=2,77.25,1,76.95,0.3,0.39,0.35,0.45,0,0.00,4.7,0.00
324,多頭進場,2026-03-12 09:15,ENTRY|RD=-0.2983|VR=1.544|S1=-0.162|S3=-0.1221|E5=-0.0649|E15=-1.5985|T5=0.0973|T15=-1.4564|RV10=0.4043|MSO=10|MTC=260|SID=2|SCT=1|HP=0,76.95,1,76.95,0.3,0.39,0.35,0.45,0,0.00,4.7,0.00
325,多頭出場,2026-03-12 10:10,EXIT_REVERSION|XRD=-0.0866|BH=1,77,1,76.95,0.05,0.06,0.1,0.13,-0.05,-0.06,4.75,0.00
325,多頭進場,2026-03-12 10:05,ENTRY|RD=-0.3798|VR=1.6269|S1=-0.1522|S3=-0.1896|E5=-0.1946|E15=-0.3883|T5=-0.0422|T15=-0.1986|RV10=0.183|MSO=60|MTC=210|SID=4|SCT=2|HP=0,76.95,1,76.95,0.05,0.06,0.1,0.13,-0.05,-0.06,4.75,0.00
326,多頭出場,2026-03-12 10:50,EXIT_TIME|XRD=-0.138|BH=2,76.45,1,76.45,0,0.00,0.2,0.26,-0.05,-0.07,4.75,0.00
