version,trade_number,entry_datetime,exit_datetime,entry_date,entry_year,entry_month,entry_time_hhmm,exit_time_hhmm,entry_price,exit_price,base_pnl_twd,pnl_cost_001,pnl_cost_002,pnl_cost_0035,holding_minutes,holding_bucket,exit_reason,mfe_twd,mae_twd,mode,entry_relative_deviation,volume_ratio_at_entry,deviation_slope_1bar,deviation_slope_3bar,etf_return_5m,etf_return_15m,tw50_return_5m,tw50_return_15m,realized_vol_10bar,minutes_since_open,minutes_to_close,session_id,signal_count_today,t5_filter_ok,b1_filter_ok,b2_filter_ok,b3_filter_ok,exit_relative_deviation,bars_held,session_block,data_split,is_0945_1000_bucket,is_exact_0945,is_exact_1000,entry_signal,exit_signal,realized_vol_bucket
v2-B3_final_candidate,144,2025-08-15 12:30,2025-08-15 12:35,2025-08-15,2025,2025-08,12:30,12:35,53.25,53.25,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0,-0.05,3,-0.2057,1.6706,-0.3385,-0.0868,-0.0939,-0.0939,0.2437,-0.0074,0.042,205,65,4,1,1,1,1,1,0.0599,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2057|VR=1.6706|S1=-0.3385|S3=-0.0868|E5=-0.0939|E15=-0.0939|T5=0.2437|T15=-0.0074|RV10=0.042|MSO=205|MTC=65|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0599|BH=1,Low_vol
v2-B3_final_candidate,145,2025-08-26 12:35,2025-08-26 12:45,2025-08-26,2025,2025-08,12:35,12:45,52.7,52.7,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_REVERSION,0.05,-0.05,3,-0.2212,4.2408,-0.0967,-0.3489,-0.0949,-0.0949,0.0015,0.2534,0.0931,210,60,4,1,1,1,1,1,-0.0455,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2212|VR=4.2408|S1=-0.0967|S3=-0.3489|E5=-0.0949|E15=-0.0949|T5=0.0015|T15=0.2534|RV10=0.0931|MSO=210|MTC=60|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0455|BH=2,Mid_vol
v2-B3_final_candidate,146,2025-08-26 13:00,2025-08-26 13:10,2025-08-26,2025,2025-08,13:00,13:10,52.85,52.75,-0.1,-0.11,-0.12,-0.135,10,5-10m,EXIT_REVERSION,0,-0.15,3,-0.2089,3.2521,-0.2471,-0.1633,0,0.0948,0.246,0.2574,0.0854,235,35,5,2,1,1,1,1,-0.0568,2,午盤尾段_1245_1300,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2089|VR=3.2521|S1=-0.2471|S3=-0.1633|E5=0|E15=0.0948|T5=0.246|T15=0.2574|RV10=0.0854|MSO=235|MTC=35|SID=5|SCT=2|HP=1|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0568|BH=2,Mid_vol
v2-B3_final_candidate,147,2025-08-27 09:20,2025-08-27 09:25,2025-08-27,2025,2025-08,09:20,09:25,53.05,53.05,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0,-0.05,3,-0.3444,2.9771,-0.185,-0.3444,0.0944,0.0944,0.279,0.4389,0.1286,15,255,2,1,1,1,1,1,-0.0928,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3444|VR=2.9771|S1=-0.185|S3=-0.3444|E5=0.0944|E15=0.0944|T5=0.279|T15=0.4389|RV10=0.1286|MSO=15|MTC=255|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0928|BH=1,High_vol
v2-B3_final_candidate,148,2025-08-27 12:30,2025-08-27 12:40,2025-08-27,2025,2025-08,12:30,12:40,52.9,53.05,0.15,0.14,0.13,0.115,10,5-10m,EXIT_TIME,0.15,0,3,-0.2627,1.6094,-0.2501,-0.269,0,-0.0943,0.2501,0.1745,0.0508,205,65,4,2,1,1,1,1,-0.3341,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2627|VR=1.6094|S1=-0.2501|S3=-0.269|E5=0|E15=-0.0943|T5=0.2501|T15=0.1745|RV10=0.0508|MSO=205|MTC=65|SID=4|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.3341|BH=2,Low_vol
v2-B3_final_candidate,149,2025-08-27 12:50,2025-08-27 13:00,2025-08-27,2025,2025-08,12:50,13:00,53.15,53.15,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_REVERSION,0,-0.1,3,-0.2578,2.1062,-0.2724,-0.0855,0,0.1887,0.2717,0.2736,0.0566,225,45,5,3,1,1,1,1,-0.0229,2,午盤尾段_1245_1300,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2578|VR=2.1062|S1=-0.2724|S3=-0.0855|E5=0|E15=0.1887|T5=0.2717|T15=0.2736|RV10=0.0566|MSO=225|MTC=45|SID=5|SCT=3|HP=1|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0229|BH=2,Low_vol
v2-B3_final_candidate,150,2025-09-02 09:10,2025-09-02 09:15,2025-09-02,2025,2025-09,09:10,09:15,52.45,52.45,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0.05,-0.05,3,-0.2287,1.7032,-0.2287,-0.3989,0,0.7692,0.2287,1.3807,0.2789,5,265,2,1,1,1,1,1,0.1557,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2287|VR=1.7032|S1=-0.2287|S3=-0.3989|E5=0|E15=0.7692|T5=0.2287|T15=1.3807|RV10=0.2789|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.1557|BH=1,High_vol
v2-B3_final_candidate,151,2025-09-25 09:10,2025-09-25 09:15,2025-09-25,2025,2025-09,09:10,09:15,58.05,58.1,0.05,0.04,0.03,0.015,5,<=5m,EXIT_REVERSION,0.05,0,3,-0.2097,1.8082,-0.2097,-0.3253,0.0861,-0.4284,0.2958,-0.354,0.202,5,265,2,1,1,1,1,1,-0.0761,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2097|VR=1.8082|S1=-0.2097|S3=-0.3253|E5=0.0861|E15=-0.4284|T5=0.2958|T15=-0.354|RV10=0.202|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0761|BH=1,High_vol
v2-B3_final_candidate,152,2025-09-25 13:00,2025-09-25 13:05,2025-09-25,2025,2025-09,13:00,13:05,58.15,58.15,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0,-0.05,3,-0.2984,1.6951,-0.2421,-0.2749,0,-0.0859,0.2415,0.1882,0.0602,235,35,5,2,1,1,1,1,-0.0623,1,午盤尾段_1245_1300,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2984|VR=1.6951|S1=-0.2421|S3=-0.2749|E5=0|E15=-0.0859|T5=0.2415|T15=0.1882|RV10=0.0602|MSO=235|MTC=35|SID=5|SCT=2|HP=1|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0623|BH=1,Low_vol
v2-B3_final_candidate,153,2025-10-01 09:15,2025-10-01 09:25,2025-10-01,2025,2025-10,09:15,09:25,58.25,58.5,0.25,0.24,0.23,0.215,10,5-10m,EXIT_TIME,0.25,0,3,-0.2552,2.1101,-0.2256,-0.19,0.2582,0.8658,0.4836,0.9106,0.1935,10,260,2,1,1,1,1,1,-0.2277,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2552|VR=2.1101|S1=-0.2256|S3=-0.19|E5=0.2582|E15=0.8658|T5=0.4836|T15=0.9106|RV10=0.1935|MSO=10|MTC=260|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.2277|BH=2,High_vol
v2-B3_final_candidate,154,2025-10-01 09:40,2025-10-01 09:45,2025-10-01,2025,2025-10,09:40,09:45,58.65,58.7,0.05,0.04,0.03,0.015,5,<=5m,EXIT_REVERSION,0.1,-0.05,3,-0.2501,1.6825,-0.0846,-0.0224,0.1709,0.2566,0.2545,0.2783,0.1934,35,235,2,2,1,1,1,1,0.001,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2501|VR=1.6825|S1=-0.0846|S3=-0.0224|E5=0.1709|E15=0.2566|T5=0.2545|T15=0.2783|RV10=0.1934|MSO=35|MTC=235|SID=2|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.001|BH=1,High_vol
v2-B3_final_candidate,155,2025-10-01 13:00,2025-10-01 13:10,2025-10-01,2025,2025-10,13:00,13:10,58,58.05,0.05,0.04,0.03,0.015,10,5-10m,EXIT_TIME,0.1,-0.05,3,-0.4234,6.5021,-0.3127,-0.1326,-0.0861,-0.1721,0.2266,-0.0394,0.0693,235,35,5,3,1,1,1,1,-0.3668,2,午盤尾段_1245_1300,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.4234|VR=6.5021|S1=-0.3127|S3=-0.1326|E5=-0.0861|E15=-0.1721|T5=0.2266|T15=-0.0394|RV10=0.0693|MSO=235|MTC=35|SID=5|SCT=3|HP=1|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.3668|BH=2,Mid_vol
v2-B3_final_candidate,156,2025-10-03 09:10,2025-10-03 09:20,2025-10-03,2025,2025-10,09:10,09:20,59.25,59.35,0.1,0.09,0.08,0.065,10,5-10m,EXIT_TIME,0.15,-0.05,3,-0.3657,1.6288,-0.3657,-0.8703,-0.1686,0,0.197,0.4559,0.0844,5,265,2,1,1,1,1,1,-0.1131,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3657|VR=1.6288|S1=-0.3657|S3=-0.8703|E5=-0.1686|E15=0|T5=0.197|T15=0.4559|RV10=0.0844|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.1131|BH=2,Mid_vol
v2-B3_final_candidate,157,2025-10-03 10:40,2025-10-03 10:45,2025-10-03,2025,2025-10,10:40,10:45,60.05,60,-0.05,-0.06,-0.07,-0.085,5,<=5m,EXIT_REVERSION,0.05,-0.05,3,-0.2653,2.5757,-0.2585,-0.3952,0.1668,0.5021,0.4224,0.8955,0.0695,95,175,4,2,1,1,1,1,-0.0436,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2653|VR=2.5757|S1=-0.2585|S3=-0.3952|E5=0.1668|E15=0.5021|T5=0.4224|T15=0.8955|RV10=0.0695|MSO=95|MTC=175|SID=4|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0436|BH=1,Mid_vol
v2-B3_final_candidate,158,2025-10-21 11:50,2025-10-21 11:55,2025-10-21,2025,2025-10,11:50,11:55,63.25,63.2,-0.05,-0.06,-0.07,-0.085,5,<=5m,EXIT_REVERSION,0,-0.15,3,-0.2403,1.5741,-0.3294,-0.1419,-0.1579,-0.1579,0.1728,-0.0155,0.0727,165,105,4,1,1,1,1,1,0.056,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2403|VR=1.5741|S1=-0.3294|S3=-0.1419|E5=-0.1579|E15=-0.1579|T5=0.1728|T15=-0.0155|RV10=0.0727|MSO=165|MTC=105|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.056|BH=1,Mid_vol
v2-B3_final_candidate,159,2025-10-21 12:00,2025-10-21 12:05,2025-10-21,2025,2025-10,12:00,12:05,63.1,63.15,0.05,0.04,0.03,0.015,5,<=5m,EXIT_REVERSION,0.1,-0.05,3,-0.2694,1.8829,-0.3254,-0.3586,-0.1584,-0.4736,0.1692,-0.1139,0.085,175,95,4,2,1,1,1,1,0.0964,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2694|VR=1.8829|S1=-0.3254|S3=-0.3586|E5=-0.1584|E15=-0.4736|T5=0.1692|T15=-0.1139|RV10=0.085|MSO=175|MTC=95|SID=4|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0964|BH=1,Mid_vol
v2-B3_final_candidate,160,2025-10-22 09:15,2025-10-22 09:25,2025-10-22,2025,2025-10,09:15,09:25,62.55,62.55,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0.1,-0.05,3,-0.3263,1.7787,-0.2283,-0.5309,0,-1.0285,0.2277,-0.6898,0.363,10,260,2,1,1,1,1,1,-0.2849,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3263|VR=1.7787|S1=-0.2283|S3=-0.5309|E5=0|E15=-1.0285|T5=0.2277|T15=-0.6898|RV10=0.363|MSO=10|MTC=260|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.2849|BH=2,High_vol
v2-B3_final_candidate,161,2025-10-28 09:10,2025-10-28 09:15,2025-10-28,2025,2025-10,09:10,09:15,63.45,63.5,0.05,0.04,0.03,0.015,5,<=5m,EXIT_REVERSION,0.05,0,3,-0.2287,1.9108,-0.2287,-0.1192,-0.0787,-0.3922,0.15,-0.5382,0.0874,5,265,2,1,1,1,1,1,-0.013,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2287|VR=1.9108|S1=-0.2287|S3=-0.1192|E5=-0.0787|E15=-0.3922|T5=0.15|T15=-0.5382|RV10=0.0874|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.013|BH=1,Mid_vol
v2-B3_final_candidate,162,2025-10-28 09:30,2025-10-28 09:40,2025-10-28,2025,2025-10,09:30,09:40,63.6,63.6,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0.1,-0.05,3,-0.3663,1.6498,-0.3198,-0.3533,0.1575,0.1575,0.4773,0.511,0.0943,25,245,2,2,1,1,1,1,-0.2949,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3663|VR=1.6498|S1=-0.3198|S3=-0.3533|E5=0.1575|E15=0.1575|T5=0.4773|T15=0.511|RV10=0.0943|MSO=25|MTC=245|SID=2|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.2949|BH=2,Mid_vol
v2-B3_final_candidate,163,2025-10-28 11:50,2025-10-28 11:55,2025-10-28,2025,2025-10,11:50,11:55,63.4,63.4,0,-0.01,-0.02,-0.035,5,<=5m,EXIT_REVERSION,0,-0.05,3,-0.3038,3.1693,-0.0888,-0.2968,-0.0788,-0.236,0.0102,0.0608,0.0615,165,105,4,3,1,1,1,1,-0.0778,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3038|VR=3.1693|S1=-0.0888|S3=-0.2968|E5=-0.0788|E15=-0.236|T5=0.0102|T15=0.0608|RV10=0.0615|MSO=165|MTC=105|SID=4|SCT=3|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0778|BH=1,Low_vol
v2-B3_final_candidate,164,2025-10-29 10:20,2025-10-29 10:25,2025-10-29,2025,2025-10,10:20,10:25,64.25,64.35,0.1,0.09,0.08,0.065,5,<=5m,EXIT_REVERSION,0.1,-0.05,3,-0.3617,2.0439,-0.2057,-0.3856,0.2342,0.3125,0.4391,0.6983,0.1,75,195,4,1,1,1,1,1,-0.0771,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3617|VR=2.0439|S1=-0.2057|S3=-0.3856|E5=0.2342|E15=0.3125|T5=0.4391|T15=0.6983|RV10=0.1|MSO=75|MTC=195|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0771|BH=1,Mid_vol
v2-B3_final_candidate,165,2025-11-12 10:15,2025-11-12 10:25,2025-11-12,2025,2025-11,10:15,10:25,63.1,63.1,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_REVERSION,0,-0.1,3,-0.3336,2.25,-0.0596,-0.1762,0.1587,0.3978,0.2177,0.5734,0.064,70,200,4,1,1,1,1,1,-0.0915,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3336|VR=2.25|S1=-0.0596|S3=-0.1762|E5=0.1587|E15=0.3978|T5=0.2177|T15=0.5734|RV10=0.064|MSO=70|MTC=200|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0915|BH=2,Low_vol
v2-B3_final_candidate,166,2025-11-12 12:35,2025-11-12 12:45,2025-11-12,2025,2025-11,12:35,12:45,63.25,63.25,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0.05,-0.05,3,-0.4661,1.6911,-0.1227,-0.141,-0.079,0.0791,0.0428,0.2189,0.1028,210,60,4,2,1,1,1,1,-0.3656,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.4661|VR=1.6911|S1=-0.1227|S3=-0.141|E5=-0.079|E15=0.0791|T5=0.0428|T15=0.2189|RV10=0.1028|MSO=210|MTC=60|SID=4|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.3656|BH=2,Mid_vol
v2-B3_final_candidate,167,2025-11-13 10:15,2025-11-13 10:20,2025-11-13,2025,2025-11,10:15,10:20,62.75,62.85,0.1,0.09,0.08,0.065,5,<=5m,EXIT_REVERSION,0.1,0,3,-0.2108,1.8387,-0.2052,-0.2623,0,-0.0796,0.2053,0.1828,0.0973,70,200,4,1,1,1,1,1,0.1272,1,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2108|VR=1.8387|S1=-0.2052|S3=-0.2623|E5=0|E15=-0.0796|T5=0.2053|T15=0.1828|RV10=0.0973|MSO=70|MTC=200|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.1272|BH=1,Mid_vol
v2-B3_final_candidate,168,2025-11-21 09:30,2025-11-21 09:35,2025-11-21,2025,2025-11,09:30,09:35,60.05,60,-0.05,-0.06,-0.07,-0.085,5,<=5m,EXIT_REVERSION,0.05,-0.1,3,-0.2265,1.5751,-0.0799,-0.284,0.1668,0.1668,0.2463,0.4509,0.9825,25,245,2,1,1,1,1,1,-0.0695,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2265|VR=1.5751|S1=-0.0799|S3=-0.284|E5=0.1668|E15=0.1668|T5=0.2463|T15=0.4509|RV10=0.9825|MSO=25|MTC=245|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0695|BH=1,High_vol
v2-B3_final_candidate,169,2025-11-24 12:50,2025-11-24 13:00,2025-11-24,2025,2025-11,12:50,13:00,59.65,59.6,-0.05,-0.06,-0.07,-0.085,10,5-10m,EXIT_REVERSION,0,-0.1,3,-0.2085,1.5333,-0.2443,-0.1995,0,0.084,0.2464,0.2853,0.0731,225,45,5,1,1,1,1,1,-0.015,2,午盤尾段_1245_1300,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2085|VR=1.5333|S1=-0.2443|S3=-0.1995|E5=0|E15=0.084|T5=0.2464|T15=0.2853|RV10=0.0731|MSO=225|MTC=45|SID=5|SCT=1|HP=1|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.015|BH=2,Mid_vol
v2-B3_final_candidate,170,2025-11-26 09:20,2025-11-26 09:30,2025-11-26,2025,2025-11,09:20,09:30,61.25,61.5,0.25,0.24,0.23,0.215,10,5-10m,EXIT_REVERSION,0.25,0,3,-0.2387,1.6225,-0.3528,-0.2387,0,0.1635,0.3526,0.4022,0.3953,15,255,2,1,1,1,1,1,0.0234,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2387|VR=1.6225|S1=-0.3528|S3=-0.2387|E5=0|E15=0.1635|T5=0.3526|T15=0.4022|RV10=0.3953|MSO=15|MTC=255|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0234|BH=2,High_vol
v2-B3_final_candidate,171,2025-12-01 09:20,2025-12-01 09:25,2025-12-01,2025,2025-12,09:20,09:25,61.8,61.7,-0.1,-0.11,-0.12,-0.135,5,<=5m,EXIT_REVERSION,0,-0.1,3,-0.2071,2.0681,-0.3216,-0.2071,-0.0809,-0.3228,0.2418,-0.1157,0.1925,15,255,2,1,1,1,1,1,0.0593,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2071|VR=2.0681|S1=-0.3216|S3=-0.2071|E5=-0.0809|E15=-0.3228|T5=0.2418|T15=-0.1157|RV10=0.1925|MSO=15|MTC=255|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=0.0593|BH=1,High_vol
v2-B3_final_candidate,172,2025-12-12 12:45,2025-12-12 12:55,2025-12-12,2025,2025-12,12:45,12:55,63.4,63.3,-0.1,-0.11,-0.12,-0.135,10,5-10m,EXIT_TIME,0,-0.1,3,-0.372,3.2502,-0.3483,-0.1497,0.0789,0.0789,0.4285,0.2287,0.0611,220,50,4,1,1,1,1,1,-0.1019,2,午盤尾段_1245_1300,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.372|VR=3.2502|S1=-0.3483|S3=-0.1497|E5=0.0789|E15=0.0789|T5=0.4285|T15=0.2287|RV10=0.0611|MSO=220|MTC=50|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.1019|BH=2,Low_vol
v2-B3_final_candidate,173,2025-12-15 09:15,2025-12-15 09:20,2025-12-15,2025,2025-12,09:15,09:20,62.65,62.7,0.05,0.04,0.03,0.015,5,<=5m,EXIT_REVERSION,0.05,-0.05,3,-0.2157,3.1031,-0.0658,0.1484,0.24,-1.2608,0.3053,-1.4401,0.4963,10,260,2,1,1,1,1,1,-0.028,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2157|VR=3.1031|S1=-0.0658|S3=0.1484|E5=0.24|E15=-1.2608|T5=0.3053|T15=-1.4401|RV10=0.4963|MSO=10|MTC=260|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.028|BH=1,High_vol
v2-B3_final_candidate,174,2025-12-22 09:10,2025-12-22 09:20,2025-12-22,2025,2025-12,09:10,09:20,63.25,63.25,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_REVERSION,0.05,-0.05,3,-0.2693,3.416,-0.2693,-0.5284,-0.079,1.281,0.1903,1.601,0.3611,5,265,2,1,1,1,1,1,-0.0243,2,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2693|VR=3.416|S1=-0.2693|S3=-0.5284|E5=-0.079|E15=1.281|T5=0.1903|T15=1.601|RV10=0.3611|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0243|BH=2,High_vol
v2-B3_final_candidate,175,2025-12-23 10:15,2025-12-23 10:25,2025-12-23,2025,2025-12,10:15,10:25,63.7,63.7,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0.05,-0.05,3,-0.3321,1.6429,-0.1309,-0.0511,0.0786,-0.0785,0.2091,-0.0274,0.1022,70,200,4,1,1,1,1,1,-0.3028,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3321|VR=1.6429|S1=-0.1309|S3=-0.0511|E5=0.0786|E15=-0.0785|T5=0.2091|T15=-0.0274|RV10=0.1022|MSO=70|MTC=200|SID=4|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.3028|BH=2,Mid_vol
v2-B3_final_candidate,176,2025-12-31 09:10,2025-12-31 09:15,2025-12-31,2025,2025-12,09:10,09:15,65.2,65.15,-0.05,-0.06,-0.07,-0.085,5,<=5m,EXIT_REVERSION,0,-0.05,3,-0.3102,1.6321,-0.3102,-0.252,0.1536,0,0.4638,0.2587,0.0826,5,265,2,1,1,1,1,1,-0.0916,1,早盤_0905_0945,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.3102|VR=1.6321|S1=-0.3102|S3=-0.252|E5=0.1536|E15=0|T5=0.4638|T15=0.2587|RV10=0.0826|MSO=5|MTC=265|SID=2|SCT=1|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_REVERSION|MODE=3|XRD=-0.0916|BH=1,Mid_vol
v2-B3_final_candidate,177,2025-12-31 09:45,2025-12-31 09:55,2025-12-31,2025,2025-12,09:45,09:55,65.35,65.45,0.1,0.09,0.08,0.065,10,5-10m,EXIT_TIME,0.25,0,3,-0.5622,2.2295,-0.1274,-0.2358,0.0766,0.1533,0.2027,0.3872,0.1191,40,230,2,2,1,1,1,1,-0.2299,2,早盤中段_0945_1000,Validation_2025,1,1,0,ENTRY|MODE=3|RD=-0.5622|VR=2.2295|S1=-0.1274|S3=-0.2358|E5=0.0766|E15=0.1533|T5=0.2027|T15=0.3872|RV10=0.1191|MSO=40|MTC=230|SID=2|SCT=2|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.2299|BH=2,High_vol
v2-B3_final_candidate,178,2025-12-31 11:55,2025-12-31 12:05,2025-12-31,2025,2025-12,11:55,12:05,65.75,65.75,0,-0.01,-0.02,-0.035,10,5-10m,EXIT_TIME,0,-0.05,3,-0.2412,1.7569,-0.0197,-0.0517,0,0,0.0195,0.0511,0.0718,170,100,4,3,1,1,1,1,-0.2224,2,盤中_1000_1245,Validation_2025,0,0,0,ENTRY|MODE=3|RD=-0.2412|VR=1.7569|S1=-0.0197|S3=-0.0517|E5=0|E15=0|T5=0.0195|T15=0.0511|RV10=0.0718|MSO=170|MTC=100|SID=4|SCT=3|HP=0|T5OK=1|B1OK=1|B2OK=1|B3OK=1,EXIT_TIME|MODE=3|XRD=-0.2224|BH=2,Mid_vol
